	s1	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s2	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s3	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s4	s40	s41	s42	s43	s44	s45	s46	s47	s48	s5	s6	s7	s8	s9	A	B	C	EC	Pathway_Module
K10941	0.0	0.0	0.3016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.18	0.0	0.0	0.3016	0.0	0.0	0.18	0.0	0.0	0.0	0.18	0.0	0.3016	0.0	A09130 Environmental Information Processing 	B 09132 Signal transduction 	C 02020 Two-component system [PATH:ko02020] 	fleQ, flrA; sigma-54 dependent transcriptional regulator, flagellar regulatory protein	
K10941	0.0	0.0	0.3016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.18	0.0	0.0	0.3016	0.0	0.0	0.18	0.0	0.0	0.0	0.18	0.0	0.3016	0.0	A09140 Cellular Processes 	B 09145 Cellular community - prokaryotes 	C 05111 Biofilm formation - Vibrio cholerae [PATH:ko05111] 	fleQ, flrA; sigma-54 dependent transcriptional regulator, flagellar regulatory protein	
K10941	0.0	0.0	0.3016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.18	0.0	0.0	0.3016	0.0	0.0	0.18	0.0	0.0	0.0	0.18	0.0	0.3016	0.0	A09140 Cellular Processes 	B 09145 Cellular community - prokaryotes 	C 02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025] 	fleQ, flrA; sigma-54 dependent transcriptional regulator, flagellar regulatory protein	
K10941	0.0	0.0	0.3016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.18	0.0	0.0	0.3016	0.0	0.0	0.18	0.0	0.0	0.0	0.18	0.0	0.3016	0.0	A09180 Brite Hierarchies 	B 09182 Protein families: genetic information processing 	C 03000 Transcription factors [BR:ko03000] 	fleQ, flrA; sigma-54 dependent transcriptional regulator, flagellar regulatory protein	
K10942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.0	0.18	0.0	0.0	0.0	A09130 Environmental Information Processing 	B 09132 Signal transduction 	C 02020 Two-component system [PATH:ko02020] 	flrB, fleS; two-component system, sensor histidine kinase FlrB [EC:2.7.13.3]	M00515 FlrB-FlrC (polar flagellar synthesis) two-component regulatory system [PATH:map02020 map05111] [BR:ko02022]
K10942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.0	0.18	0.0	0.0	0.0	A09140 Cellular Processes 	B 09145 Cellular community - prokaryotes 	C 05111 Biofilm formation - Vibrio cholerae [PATH:ko05111] 	flrB, fleS; two-component system, sensor histidine kinase FlrB [EC:2.7.13.3]	M00515 FlrB-FlrC (polar flagellar synthesis) two-component regulatory system [PATH:map02020 map05111] [BR:ko02022]
K10942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.0	0.18	0.0	0.0	0.0	A09180 Brite Hierarchies 	B 09181 Protein families: metabolism 	C 01001 Protein kinases [BR:ko01001] 	flrB, fleS; two-component system, sensor histidine kinase FlrB [EC:2.7.13.3]	M00515 FlrB-FlrC (polar flagellar synthesis) two-component regulatory system [PATH:map02020 map05111] [BR:ko02022]
K10942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.0	0.18	0.0	0.0	0.0	A09180 Brite Hierarchies 	B 09183 Protein families: signaling and cellular processes 	C 02022 Two-component system [BR:ko02022] 	flrB, fleS; two-component system, sensor histidine kinase FlrB [EC:2.7.13.3]	M00515 FlrB-FlrC (polar flagellar synthesis) two-component regulatory system [PATH:map02020 map05111] [BR:ko02022]
K10943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.0	0.18	0.0	0.0	0.0	A09130 Environmental Information Processing 	B 09132 Signal transduction 	C 02020 Two-component system [PATH:ko02020] 	flrC, fleR; two-component system, response regulator FlrC	M00515 FlrB-FlrC (polar flagellar synthesis) two-component regulatory system [PATH:map02020 map05111] [BR:ko02022]
K10943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.0	0.18	0.0	0.0	0.0	A09140 Cellular Processes 	B 09145 Cellular community - prokaryotes 	C 05111 Biofilm formation - Vibrio cholerae [PATH:ko05111] 	flrC, fleR; two-component system, response regulator FlrC	M00515 FlrB-FlrC (polar flagellar synthesis) two-component regulatory system [PATH:map02020 map05111] [BR:ko02022]
K10943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.0	0.18	0.0	0.0	0.0	A09180 Brite Hierarchies 	B 09183 Protein families: signaling and cellular processes 	C 02022 Two-component system [BR:ko02022] 	flrC, fleR; two-component system, response regulator FlrC	M00515 FlrB-FlrC (polar flagellar synthesis) two-component regulatory system [PATH:map02020 map05111] [BR:ko02022]
K10979	0.0	0.0	0.0	0.0	0.0	0.0	0.9000000000000001	0.0	0.0	0.0	0.09	0.0	0.2705882352941177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.18	0.08	0.0	0.0	0.18	0.0	0.0	0.0	A09120 Genetic Information Processing 	B 09124 Replication and repair 	C 03450 Non-homologous end-joining [PATH:ko03450] 	ku; DNA end-binding protein Ku	
K10979	0.0	0.0	0.0	0.0	0.0	0.0	0.9000000000000001	0.0	0.0	0.0	0.09	0.0	0.2705882352941177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.18	0.08	0.0	0.0	0.18	0.0	0.0	0.0	A09180 Brite Hierarchies 	B 09182 Protein families: genetic information processing 	C 03400 DNA repair and recombination proteins [BR:ko03400] 	ku; DNA end-binding protein Ku	
K11066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20357142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.20357142857142857	0.0	0.0	0.0	0.20357142857142857	0.0	0.0	0.0	0.0	0.0	0.1827142857142857	0.0	0.0	0.1827142857142857	0.0	0.0	0.0	0.0	0.0	0.1827142857142857	0.0	0.0	0.0	0.1827142857142857	0.0	0.0	0.0	A09180 Brite Hierarchies 	B 09181 Protein families: metabolism 	C 01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011] 	E3.5.1.28D, amiD; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	
K11069	0.0	0.13	0.0	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.08888888888888889	0.0	0.13	0.0	0.0	0.0	0.15	A09130 Environmental Information Processing 	B 09131 Membrane transport 	C 02010 ABC transporters [PATH:ko02010] 	potD; spermidine/putrescine transport system substrate-binding protein	M00299 Spermidine/putrescine transport system [PATH:map02010] [BR:ko02000]
K11069	0.0	0.13	0.0	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.08888888888888889	0.0	0.13	0.0	0.0	0.0	0.15	A09180 Brite Hierarchies 	B 09183 Protein families: signaling and cellular processes 	C 02000 Transporters [BR:ko02000] 	potD; spermidine/putrescine transport system substrate-binding protein	M00299 Spermidine/putrescine transport system [PATH:map02010] [BR:ko02000]
K11070	0.0	0.13	0.0	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.1306701030927835	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.09333333333333334	0.0	0.13	0.0	0.0	0.0	0.15	A09130 Environmental Information Processing 	B 09131 Membrane transport 	C 02010 ABC transporters [PATH:ko02010] 	potC; spermidine/putrescine transport system permease protein	M00299 Spermidine/putrescine transport system [PATH:map02010] [BR:ko02000]
K11070	0.0	0.13	0.0	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.1306701030927835	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.09333333333333334	0.0	0.13	0.0	0.0	0.0	0.15	A09180 Brite Hierarchies 	B 09183 Protein families: signaling and cellular processes 	C 02000 Transporters [BR:ko02000] 	potC; spermidine/putrescine transport system permease protein	M00299 Spermidine/putrescine transport system [PATH:map02010] [BR:ko02000]
K11071	0.0	0.13	0.0	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.09777777777777778	0.0	0.13	0.0	0.0	0.0	0.15	A09130 Environmental Information Processing 	B 09131 Membrane transport 	C 02010 ABC transporters [PATH:ko02010] 	potB; spermidine/putrescine transport system permease protein	M00299 Spermidine/putrescine transport system [PATH:map02010] [BR:ko02000]
K11071	0.0	0.13	0.0	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.09777777777777778	0.0	0.13	0.0	0.0	0.0	0.15	A09180 Brite Hierarchies 	B 09183 Protein families: signaling and cellular processes 	C 02000 Transporters [BR:ko02000] 	potB; spermidine/putrescine transport system permease protein	M00299 Spermidine/putrescine transport system [PATH:map02010] [BR:ko02000]
K11072	0.0	0.13	0.0	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.09	0.0	0.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.09333333333333334	0.0	0.13	0.0	0.0	0.0	0.15	A09130 Environmental Information Processing 	B 09131 Membrane transport 	C 02010 ABC transporters [PATH:ko02010] 	potA; spermidine/putrescine transport system ATP-binding protein [EC:7.6.2.11]	M00299 Spermidine/putrescine transport system [PATH:map02010] [BR:ko02000]
K11072	0.0	0.13	0.0	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.09	0.0	0.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.09333333333333334	0.0	0.13	0.0	0.0	0.0	0.15	A09180 Brite Hierarchies 	B 09183 Protein families: signaling and cellular processes 	C 02000 Transporters [BR:ko02000] 	potA; spermidine/putrescine transport system ATP-binding protein [EC:7.6.2.11]	M00299 Spermidine/putrescine transport system [PATH:map02010] [BR:ko02000]
K11073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	1.1015714285714284	0.0	0.0	1.1015714285714284	0.0	0.0	0.0	0.0	0.0	1.1015714285714284	0.0	0.0	0.0	1.1015714285714284	0.0	0.0	0.0	A09130 Environmental Information Processing 	B 09131 Membrane transport 	C 02010 ABC transporters [PATH:ko02010] 	potF; putrescine transport system substrate-binding protein	M00300 Putrescine transport system [PATH:map02010] [BR:ko02000]
K11073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	1.1015714285714284	0.0	0.0	1.1015714285714284	0.0	0.0	0.0	0.0	0.0	1.1015714285714284	0.0	0.0	0.0	1.1015714285714284	0.0	0.0	0.0	A09180 Brite Hierarchies 	B 09183 Protein families: signaling and cellular processes 	C 02000 Transporters [BR:ko02000] 	potF; putrescine transport system substrate-binding protein	M00300 Putrescine transport system [PATH:map02010] [BR:ko02000]
K11074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.22042857142857145	0.0	0.0	0.22042857142857145	0.0	0.0	0.0	0.0	0.0	0.22042857142857145	0.0	0.0	0.0	0.22042857142857145	0.0	0.0	0.0	A09130 Environmental Information Processing 	B 09131 Membrane transport 	C 02010 ABC transporters [PATH:ko02010] 	potI; putrescine transport system permease protein	M00300 Putrescine transport system [PATH:map02010] [BR:ko02000]
K11074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.22042857142857145	0.0	0.0	0.22042857142857145	0.0	0.0	0.0	0.0	0.0	0.22042857142857145	0.0	0.0	0.0	0.22042857142857145	0.0	0.0	0.0	A09180 Brite Hierarchies 	B 09183 Protein families: signaling and cellular processes 	C 02000 Transporters [BR:ko02000] 	potI; putrescine transport system permease protein	M00300 Putrescine transport system [PATH:map02010] [BR:ko02000]
K11075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.22314285714285714	0.0	0.0	0.22314285714285714	0.0	0.0	0.0	0.0	0.0	0.22314285714285714	0.0	0.0	0.0	0.22314285714285714	0.0	0.0	0.0	A09130 Environmental Information Processing 	B 09131 Membrane transport 	C 02010 ABC transporters [PATH:ko02010] 	potH; putrescine transport system permease protein	M00300 Putrescine transport system [PATH:map02010] [BR:ko02000]
K11075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.22314285714285714	0.0	0.0	0.22314285714285714	0.0	0.0	0.0	0.0	0.0	0.22314285714285714	0.0	0.0	0.0	0.22314285714285714	0.0	0.0	0.0	A09180 Brite Hierarchies 	B 09183 Protein families: signaling and cellular processes 	C 02000 Transporters [BR:ko02000] 	potH; putrescine transport system permease protein	M00300 Putrescine transport system [PATH:map02010] [BR:ko02000]
K11076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.22657142857142856	0.0	0.0	0.22657142857142856	0.0	0.0	0.0	0.0	0.0	0.22657142857142856	0.0	0.0	0.0	0.22657142857142856	0.0	0.0	0.0	A09130 Environmental Information Processing 	B 09131 Membrane transport 	C 02010 ABC transporters [PATH:ko02010] 	potG; putrescine transport system ATP-binding protein	M00300 Putrescine transport system [PATH:map02010] [BR:ko02000]
K11076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.22657142857142856	0.0	0.0	0.22657142857142856	0.0	0.0	0.0	0.0	0.0	0.22657142857142856	0.0	0.0	0.0	0.22657142857142856	0.0	0.0	0.0	A09180 Brite Hierarchies 	B 09183 Protein families: signaling and cellular processes 	C 02000 Transporters [BR:ko02000] 	potG; putrescine transport system ATP-binding protein	M00300 Putrescine transport system [PATH:map02010] [BR:ko02000]
K11085	0.0	0.13	0.3016	0.0	0.0	0.15	0.27	0.15	0.17	0.17	0.09	0.11916010498687664	0.0	0.0	0.18214285714285713	1.0	0.2	0.2	0.0	0.31	0.0	0.18214285714285713	0.33	0.17	0.15	0.18214285714285713	0.2	0.9	0.8	0.15	0.14	0.18	0.16	0.13603092783505155	0.18	0.0	0.0	0.3016	0.13	0.0	0.18	0.17777777777777778	0.0	0.13	0.18	0.15400000000000003	0.3016	0.15	A09130 Environmental Information Processing 	B 09131 Membrane transport 	C 02010 ABC transporters [PATH:ko02010] 	msbA; ATP-binding cassette, subfamily B, bacterial MsbA [EC:3.6.3.-]	
K11085	0.0	0.13	0.3016	0.0	0.0	0.15	0.27	0.15	0.17	0.17	0.09	0.11916010498687664	0.0	0.0	0.18214285714285713	1.0	0.2	0.2	0.0	0.31	0.0	0.18214285714285713	0.33	0.17	0.15	0.18214285714285713	0.2	0.9	0.8	0.15	0.14	0.18	0.16	0.13603092783505155	0.18	0.0	0.0	0.3016	0.13	0.0	0.18	0.17777777777777778	0.0	0.13	0.18	0.15400000000000003	0.3016	0.15	A09180 Brite Hierarchies 	B 09183 Protein families: signaling and cellular processes 	C 02000 Transporters [BR:ko02000] 	msbA; ATP-binding cassette, subfamily B, bacterial MsbA [EC:3.6.3.-]	
K11103	0.0	0.13228070175438597	0.33059999999999995	0.0	0.0	0.15202702702702703	0.54	0.15	0.0	0.0	0.12	0.1	0.3382352941176471	0.0	0.15714285714285714	0.5	0.24444444444444446	0.0	0.0	0.0	0.0	0.15714285714285714	0.7512765957446809	0.0	0.38831168831168833	0.15714285714285714	0.0	0.0	0.0	0.0	0.14	0.3797142857142857	0.17066666666666666	0.1306701030927835	0.3797142857142857	0.52	0.0	0.33059999999999995	0.13228070175438597	0.0	0.3797142857142857	0.08	0.0	0.13228070175438597	0.3797142857142857	0.14	0.33059999999999995	0.15202702702702703	A09130 Environmental Information Processing 	B 09132 Signal transduction 	C 02020 Two-component system [PATH:ko02020] 	dctA; aerobic C4-dicarboxylate transport protein	
K11103	0.0	0.13228070175438597	0.33059999999999995	0.0	0.0	0.15202702702702703	0.54	0.15	0.0	0.0	0.12	0.1	0.3382352941176471	0.0	0.15714285714285714	0.5	0.24444444444444446	0.0	0.0	0.0	0.0	0.15714285714285714	0.7512765957446809	0.0	0.38831168831168833	0.15714285714285714	0.0	0.0	0.0	0.0	0.14	0.3797142857142857	0.17066666666666666	0.1306701030927835	0.3797142857142857	0.52	0.0	0.33059999999999995	0.13228070175438597	0.0	0.3797142857142857	0.08	0.0	0.13228070175438597	0.3797142857142857	0.14	0.33059999999999995	0.15202702702702703	A09180 Brite Hierarchies 	B 09183 Protein families: signaling and cellular processes 	C 02000 Transporters [BR:ko02000] 	dctA; aerobic C4-dicarboxylate transport protein	
K11175	0.0	0.13	0.29	0.0	0.0	0.15	0.27	0.15	0.17	0.17	0.09	0.1010498687664042	0.23	0.0	0.15	1.0	0.2	0.2	0.0	0.31	0.0	0.15	0.33	0.17	0.15	0.15	0.2	0.5	0.4	0.15	0.14	0.18	0.192	0.1306701030927835	0.18	0.52	0.25	0.29	0.13	0.2	0.18	0.08888888888888889	0.25	0.13	0.18	0.14	0.29	0.15	A09100 Metabolism 	B 09104 Nucleotide metabolism 	C 00230 Purine metabolism [PATH:ko00230] 	purN; phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]	M00048 Inosine monophosphate biosynthesis, PRPP + glutamine => IMP [PATH:map00230 map01100]
K11175	0.0	0.13	0.29	0.0	0.0	0.15	0.27	0.15	0.17	0.17	0.09	0.1010498687664042	0.23	0.0	0.15	1.0	0.2	0.2	0.0	0.31	0.0	0.15	0.33	0.17	0.15	0.15	0.2	0.5	0.4	0.15	0.14	0.18	0.192	0.1306701030927835	0.18	0.52	0.25	0.29	0.13	0.2	0.18	0.08888888888888889	0.25	0.13	0.18	0.14	0.29	0.15	A09100 Metabolism 	B 09108 Metabolism of cofactors and vitamins 	C 00670 One carbon pool by folate [PATH:ko00670] 	purN; phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]	M00048 Inosine monophosphate biosynthesis, PRPP + glutamine => IMP [PATH:map00230 map01100]
K11177	0.0	0.0	0.29	0.0	0.0	0.0	0.6300000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.35555555555555557	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.18385714285714283	0.0	0.0	0.18385714285714283	0.0	0.0	0.29	0.0	0.0	0.18385714285714283	0.0	0.0	0.0	0.18385714285714283	0.0	0.29	0.0	A09100 Metabolism 	B 09104 Nucleotide metabolism 	C 00230 Purine metabolism [PATH:ko00230] 	yagR; xanthine dehydrogenase YagR molybdenum-binding subunit [EC:1.17.1.4]	M00546 Purine degradation, xanthine => urea [PATH:map00230 map01100]
K11178	0.0	0.0	0.29	0.0	0.0	0.0	0.6300000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.35555555555555557	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.18257142857142855	0.0	0.0	0.18257142857142855	0.0	0.0	0.29	0.0	0.0	0.18257142857142855	0.0	0.0	0.0	0.18257142857142855	0.0	0.29	0.0	A09100 Metabolism 	B 09104 Nucleotide metabolism 	C 00230 Purine metabolism [PATH:ko00230] 	yagS; xanthine dehydrogenase YagS FAD-binding subunit [EC:1.17.1.4]	M00546 Purine degradation, xanthine => urea [PATH:map00230 map01100]
K11183	0.0	0.13	0.29	0.0	0.0	0.15405405405405403	0.0	0.15	0.0	0.0	0.0	0.0	0.23	0.0	0.1607142857142857	0.0	0.2	0.0	0.0	0.0	0.0	0.1607142857142857	0.0	0.0	0.15	0.1607142857142857	0.0	0.0	0.0	0.15	0.14	0.191	0.17066666666666666	0.1306701030927835	0.191	0.0	0.0	0.29	0.13	0.0	0.191	0.0	0.0	0.13	0.191	0.14	0.29	0.15405405405405403	A09130 Environmental Information Processing 	B 09131 Membrane transport 	C 02060 Phosphotransferase system (PTS) [PATH:ko02060] 	PTS-HPR.FRUB, fruB, fpr; phosphocarrier protein FPr	
K11183	0.0	0.13	0.29	0.0	0.0	0.15405405405405403	0.0	0.15	0.0	0.0	0.0	0.0	0.23	0.0	0.1607142857142857	0.0	0.2	0.0	0.0	0.0	0.0	0.1607142857142857	0.0	0.0	0.15	0.1607142857142857	0.0	0.0	0.0	0.15	0.14	0.191	0.17066666666666666	0.1306701030927835	0.191	0.0	0.0	0.29	0.13	0.0	0.191	0.0	0.0	0.13	0.191	0.14	0.29	0.15405405405405403	A09180 Brite Hierarchies 	B 09183 Protein families: signaling and cellular processes 	C 02000 Transporters [BR:ko02000] 	PTS-HPR.FRUB, fruB, fpr; phosphocarrier protein FPr	
K11192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	A09100 Metabolism 	B 09101 Carbohydrate metabolism 	C 00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520] 	PTS-Mur-EIIC, murP; PTS system, N-acetylmuramic acid-specific IIC component	M00303 PTS system, N-acetylmuramic acid-specific II component [PATH:map02060] [BR:ko02000]
K11192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	A09130 Environmental Information Processing 	B 09131 Membrane transport 	C 02060 Phosphotransferase system (PTS) [PATH:ko02060] 	PTS-Mur-EIIC, murP; PTS system, N-acetylmuramic acid-specific IIC component	M00303 PTS system, N-acetylmuramic acid-specific II component [PATH:map02060] [BR:ko02000]
